PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDDF,BALANCO,ARTE,x,2022,Jan,2,Sun,18,31,14
BDDF,CHUVA,ARTE,x,2022,Jan,2,Sun,17,58,24
BDDF,GE,DESTAQUE,x,2022,Jan,2,Sun,18,46,37
BDDF,GE,DESTAQUE,x,2022,Jan,2,Sun,20,10,35
BDDF,MENSAGENS,ARTE,x,2022,Jan,2,Sun,20,11,39
BDDF,ONDE,ARTE,x,2022,Jan,2,Sun,17,53,25
BDDF,ONDE,ARTE,x,2022,Jan,2,Sun,18,33,46
BDDF,REAJUSTES,x,x,2022,Jan,2,Sun,19,3,40
