PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDBR,BRASIL UCRANICA,MAPA,GVB,2022,Feb,27,Sun,23,15,59
BDDF,APREENSAO COCAINA,ARTE,GVB,2022,Feb,27,Sun,21,35,54
BDDF,APREENSAO ECSTASY,ARTE,GVB,2022,Feb,27,Sun,21,11,48
BDDF,ENCONTRA DOGUINHOS,ARTE,GVB,2022,Feb,27,Sun,17,37,20
BDDF,HORARIO VACINA,ARTE,GVB,2022,Feb,27,Sun,16,41,49
BDDF,INFORMALIDADE,ARTE,GVB,2022,Feb,27,Sun,18,58,8
BDDF,MOTORISTAS EMBRIAGADOS,ARTE,GVB,2022,Feb,27,Sun,18,23,27
BDDF,ONDE NAO TEM,MAPA,GVB,2022,Feb,27,Sun,17,59,44
BDDF,OUTRAS DROGAS,ARTE,GVB,2022,Feb,27,Sun,21,36,33
