PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDBR,SEM DISPLAY,DISPLAY,x,2022,Feb,3,Thu,7,43,2
BDBR,PROVA DE VIDA,ARTE,x,2022,Feb,3,Thu,7,6,23
BDBR,PROVA DE VIDA,ARTE,x,2022,Feb,3,Thu,8,7,10
BDBR,PROVA DE VIDA,DESTAQUE,KMB,2022,Feb,3,Thu,7,8,7
BDBR,PROVA DE VIDA,DESTAQUE,KMB,2022,Feb,3,Thu,7,11,50
BDDF,JUROS ALTOS,x,x,2022,Feb,3,Thu,0,21,37
BDDF,JUROS GRAFICO,GRAFICO,x,2022,Feb,3,Thu,0,21,42
BDDF,AGENCIA BRASILIA,DESTAQUE,x,2022,Feb,3,Thu,21,34,51
BDDF,AGENCIA BRASILIA,DESTAQUE,x,2022,Feb,3,Thu,20,50,40
BDDF,COVID,DESTAQUE,x,2022,Feb,3,Thu,23,46,33
BDDF,COVID,GRAFICO,x,2022,Feb,3,Thu,23,22,16
BDDF,CRIMES,ARTE,x,2022,Feb,3,Thu,22,20,43
BDDF,CRIMES,ARTE,x,2022,Feb,3,Thu,22,21,3
BDDF,CRIMES,ARTE,x,2022,Feb,3,Thu,22,21,14
BDDF,DESEMPREGO,ARTE,x,2022,Feb,3,Thu,23,58,59
BDDF,ESTATUTO PACIENTES CANCER,ARTE,x,2022,Feb,3,Thu,22,15,38
BDDF,FEMINICIDIOS,ARTE,x,2022,Feb,3,Thu,5,26,42
BDDF,FEMINICIDIOS,GRAFICO,x,2022,Feb,3,Thu,0,46,14
BDDF,PAPA ENTULHOS,ARTE,x,2022,Feb,3,Thu,6,1,7
BDDF,TIPOS DE CANCER,ARTE,x,2022,Feb,3,Thu,22,35,40
BDDF,VACINA CONTRA COVID,x,x,2022,Feb,3,Thu,19,49,3
DF1,DENGUE,ARTE,x,2022,Feb,3,Thu,11,40,20
DF1,DENGUE,MAPA,KMB,2022,Feb,3,Thu,10,43,33
DF1,DENGUE,MAPA,KMB,2022,Feb,3,Thu,11,33,47
DF1,FEMINICIDIOS,ARTE,x,2022,Feb,3,Thu,10,36,22
DF1,SEM TETO,MAPA,x,2022,Feb,3,Thu,11,6,46
DF1,SUITE TENEBRIS,ARTE,x,2022,Feb,3,Thu,11,11,10
DF1,SUITE TENEBRIS,ARTE,x,2022,Feb,3,Thu,12,6,36
DF1,SUITE TENEBRIS,DESTAQUE,x,2022,Feb,3,Thu,10,11,20
DF1,SUITE TENEBRIS,DESTAQUE,x,2022,Feb,3,Thu,11,39,10
DF1,SUITE TENEBRIS,ARTE,x,2022,Feb,3,Thu,10,9,33
DF1,SUITE TENEBRIS,DESTAQUE,x,2022,Feb,3,Thu,10,5,22
DF1,SUITE TENEBRIS,DESTAQUE,x,2022,Feb,3,Thu,10,2,45
DF2,BARULHO CONDOMINIO,DESTAQUE,x,2022,Feb,3,Thu,16,26,26
DF2,COVID,DESTAQUE,KLB,2022,Feb,3,Thu,16,42,40
DF2,COVID,DESTAQUE,KLB,2022,Feb,3,Thu,16,43,18
DF2,COVID,GRAFICO,x,2022,Feb,3,Thu,17,50,11
DF2,COVID,GRAFICO,x,2022,Feb,3,Thu,17,32,30
DF2,FALTAM PMS,ARTE,x,2022,Feb,3,Thu,17,36,35
DF2,MAPA,MAPA,PHB,2022,Feb,3,Thu,16,53,21
DF2,MAPA,MAPA,PHB,2022,Feb,3,Thu,17,42,59
GE,MOHAMED GALO,ARTE,KMB,2022,Feb,3,Thu,11,11,37
GE,SUPER COPA FEMININA,ARTE,KMB,2022,Feb,3,Thu,10,3,9
GNEWS,ANGOTTI,DESTAQUE,x,2022,Feb,3,Thu,15,28,45
GNEWS,ANGOTTI,DESTAQUE,x,2022,Feb,3,Thu,15,22,19
GNEWS,ANGOTTI,DESTAQUE,x,2022,Feb,3,Thu,15,25,17
GNEWS,ECONOMIA 2 DIGITOS,ARTE,KMB,2022,Feb,3,Thu,7,34,37
GNEWS,LINHAS DE TRANSMISSAO,x,KMB,2022,Feb,3,Thu,13,30,2
GNEWS,LINHAS DE TRASMINSSAO,MAPA,IRB,2022,Feb,3,Thu,13,8,11
GNEWS,LINHAS DE TRASMINSSAO,MAPA,KMB,2022,Feb,3,Thu,13,16,39
GNEWS,LINHAS DE TRASMINSSAO,MAPA,IRB,2022,Feb,3,Thu,13,24,19
GNEWS,LINHAS DE TRASMINSSAO,MAPA,KMB,2022,Feb,3,Thu,13,27,49
GNEWS,MPF,x,x,2022,Feb,3,Thu,18,7,32
GNEWS,MPF,x,x,2022,Feb,3,Thu,18,10,12
GNEWS,MPF,x,x,2022,Feb,3,Thu,18,16,36
GNEWS,MUDANCA,x,x,2022,Feb,3,Thu,21,52,58
GNEWS,MUDANCA,x,x,2022,Feb,3,Thu,21,52,35
GNEWS,MUDANCA,x,x,2022,Feb,3,Thu,21,56,53
JH,LINHAS DE TRASMINSSAO,MAPA,KMB,2022,Feb,3,Thu,13,12,59
JH,PROVA DE VIDA,ARTE,x,2022,Feb,3,Thu,11,17,53
JH,PROVA DE VIDA,ARTE,x,2022,Feb,3,Thu,11,52,26
JH,PROVA DE VIDA,DESTAQUE,KMB,2022,Feb,3,Thu,11,49,4
JH,PROVA DE VIDA,DESTAQUE,KMB,2022,Feb,3,Thu,11,50,42
