PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDDF,ACESSIBILIDADE,DESTAQUE,AMB,2022,Feb,22,Tue,5,29,50
GE,AUMENTO PASSAGENS ENTORNO,ARTE,GVB,2022,Feb,22,Tue,23,43,42
BDDF,FROTA,ARTE,GVB,2022,Feb,22,Tue,22,50,42
BDDF,LINHAS AEROPORTO,ARTE,GVB,2022,Feb,22,Tue,23,10,38
BDDF,MUDANCA EPIG,MAPA,GVB,2022,Feb,22,Tue,19,53,17
BDDF,REGRAS ANTT,ARTE,x,2022,Feb,22,Tue,20,29,48
BDDF,REGRAS ANTT,ARTE,x,2022,Feb,22,Tue,23,59,5
BDDF,SELO A ROTA DO COBRE,x,x,2022,Feb,22,Tue,5,51,35
BDDF,SETORES QUE MAIS CONTRATARAM,ARTE,GVB,2022,Feb,22,Tue,21,43,8
BDDF,TAXA DE TRANSMISSAO,GRAFICO,x,2022,Feb,22,Tue,20,6,48
BDDF,VAGAS EMPREGO,ARTE,x,2022,Feb,22,Tue,23,7,23
DF1,ATENDIMENTO CREAS,x,IRB,2022,Feb,22,Tue,8,48,6
DF1,ATENDIMENTO CREAS,x,IRB,2022,Feb,22,Tue,9,0,43
DF1,CAI SAUDE 1,x,KMB,2022,Feb,22,Tue,10,49,23
DF1,CAI SAUDE 2,x,KMB,2022,Feb,22,Tue,11,1,53
DF1,CAI SAUDE 2,x,KMB,2022,Feb,22,Tue,11,19,51
DF1,CAI SAUDE,ARTE,KLB,2022,Feb,22,Tue,10,35,9
DF1,CAI SAUDE,PASSEIO,KLB,2022,Feb,22,Tue,10,10,10
DF1,CORTE CABELO 02,DESTAQUE,IRB,2022,Feb,22,Tue,11,1,7
DF1,CORTE CABELO 03,DESTAQUE,AMB,2022,Feb,22,Tue,11,12,59
DF1,CORTE CABELO 04,PASSEIO,AMB,2022,Feb,22,Tue,11,14,53
DF1,CORTE CABELO,FOTO,IRB,2022,Feb,22,Tue,10,26,55
DF1,FECHA CRECHES,DESTAQUE,x,2022,Feb,22,Tue,11,29,22
DF1,FIM DAS CONTAS PRAZOS INSS,ARTE,AMB,2022,Feb,22,Tue,11,7,55
DF1,FIM DAS CONTAS PRAZOS INSS,ARTE,AMB,2022,Feb,22,Tue,10,49,25
DF1,FURTO CABO,ARTE,IRB,2022,Feb,22,Tue,11,31,39
DF1,FURTO CABO,ARTE,IRB,2022,Feb,22,Tue,11,33,15
DF1,PRAZO INSS 2,ARTE,AMB,2022,Feb,22,Tue,11,30,43
DF1,PRAZO INSS,TELA,x,2022,Feb,22,Tue,11,30,3
DF2,DESTAQUE,DESTAQUE,x,2022,Feb,22,Tue,17,24,22
DF2,DESTAQUE,DESTAQUE,x,2022,Feb,22,Tue,17,34,7
DF2,CARNAVAL,ARTE,x,2022,Feb,22,Tue,17,4,32
DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,22,Tue,15,33,19
DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,22,Tue,17,18,3
DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,22,Tue,15,28,31
DF2,ESCOLA AUSSIE 1,DESTAQUE,x,2022,Feb,22,Tue,17,46,52
DF2,FOTO,FOTO,PHB,2022,Feb,22,Tue,17,58,30
DF2,FROTA,ARTE,GVB,2022,Feb,22,Tue,19,5,16
DF2,MUDANCA EPIG,MAPA,GVB,2022,Feb,22,Tue,16,40,43
DF2,MUDANCA EPIG,MAPA,GVB,2022,Feb,22,Tue,18,24,54
GE,NEYMAR,ARTE,IRB,2022,Feb,22,Tue,6,45,38
GNEWS,DOC BOLSONARO TSE,DESTAQUE,IRB,2022,Feb,22,Tue,9,48,39
GNEWS,FLAVIO BOLSONARO x RECEITA FEDERAL,ARTE,GVB,2022,Feb,22,Tue,21,29,53
GNEWS,FLAVIO BOLSONARO x RECEITA FEDERAL,ARTE,GVB,2022,Feb,22,Tue,21,39,12
GNEWS,FLAVIO BOLSONARO x RECEITA FEDERAL,ARTE,GVB,2022,Feb,22,Tue,21,47,38
GNEWS,JOGO,TELA,x,2022,Feb,22,Tue,21,10,32
GNEWS,JOGO,TELA,x,2022,Feb,22,Tue,21,25,47
GNEWS,SITUAÇÃO UCRANIA 01,DESTAQUE,IRB,2022,Feb,22,Tue,11,49,15
GNEWS,SITUAÇÃO UCRANIA 02,DESTAQUE,IRB,2022,Feb,22,Tue,11,50,40
GNEWS,SITUAÇÃO UCRANIA 03,DESTAQUE,IRB,2022,Feb,22,Tue,11,58,30
GNEWS,SITUAÇÃO,DESTAQUE,PHB,2022,Feb,22,Tue,19,57,31
JH,CRIPTOATIVOS,ARTE,KMB,2022,Feb,22,Tue,13,13,24
JH,CRIPTOATIVOS,ARTE,KMB,2022,Feb,22,Tue,13,32,17
JH,DESTAQUE,DESTAQUE,PHB,2022,Feb,22,Tue,14,32,52
JH,FLAVIO RECEITA FEDERAL folha de sp,DESTAQUE,KMB,2022,Feb,22,Tue,13,40,11
JH,FLAVIO RECEITA FEDERAL p16,DESTAQUE,KLB,2022,Feb,22,Tue,13,36,24
