PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDBR,PICO OMICRON,ARTE,KMB,2022,Feb,6,Sun,21,29,14
BDBR,PICO OMICRON,DESTAQUE,KMB,2022,Feb,6,Sun,21,0,49
BDDF,CONDENA PM,DESTAQUE,KMB,2022,Feb,6,Sun,18,52,57
BDDF,CONDENA PM,DESTAQUE,KMB,2022,Feb,6,Sun,18,58,18
BDDF,HABITOS PANDEMIA,GRAFICO,KMB,2022,Feb,6,Sun,19,13,17
BDDF,HABITOS PANDEMIA,GRAFICO,KMB,2022,Feb,6,Sun,19,28,39
BDDF,ROUBO A ONIBUS,ARTE,KMB,2022,Feb,6,Sun,16,2,59
BDDF,ROUBO E FURTO A PEDESTRE,ARTE,KMB,2022,Feb,6,Sun,18,19,35
BDDF,TENTATIVA DE FEMINICIDIO,DESTAQUE,KMB,2022,Feb,6,Sun,17,52,30
GE,COVID,x,KMB,2022,Feb,6,Sun,16,52,29
