PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
DF1,SEM CADEIRAS,DESTAQUE,KLB,2022,Feb,15,Tue,12,30,5
DF1,SEM CADEIRAS,DESTAQUE,KLB,2022,Feb,15,Tue,11,25,17
DF1,SEM CADEIRAS,DESTAQUE,KLB,2022,Feb,15,Tue,11,39,38
DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,15,Tue,17,40,24
DF2,FROTA IPVA,ARTE,x,2022,Feb,15,Tue,0,49,51
DF2,LEITOS COVID,DESTAQUE,x,2022,Feb,15,Tue,16,40,46
DF2,TAXA DE LETALIDADE,ARTE,x,2022,Feb,15,Tue,16,50,4
GE,ABEL FERREIRA AGENTE DE VIAGEM,x,KMB,2022,Feb,15,Tue,11,34,31
GE,DESTAQUE,DESTAQUE,PHB,2022,Feb,15,Tue,12,17,34
GE,ENDRICK VIAGEM,DESTAQUE,IRB,2022,Feb,15,Tue,11,23,39
GE,ENDRICK VIAGEM,MAPA,AMB,2022,Feb,15,Tue,11,11,17
GE,GREMIO,ARTE,AMB,2022,Feb,15,Tue,10,33,56
GE,LETRECO,x,KMB,2022,Feb,15,Tue,10,55,28
GE,LETRECO,x,KMB,2022,Feb,15,Tue,11,34,4
GNEWS,BITCOIN,GRAFICO,x,2022,Feb,15,Tue,21,48,53
GNEWS,BITCOIN,GRAFICO,x,2022,Feb,15,Tue,13,25,0
GNEWS,BITCOIN,GRAFICO,WMB,2022,Feb,15,Tue,16,10,16
GNEWS,BITCOIN,GRAFICO,WMB,2022,Feb,15,Tue,21,50,24
GNEWS,JULGAMENTO MILITAR FOTO SARGENTO,FOTO,IRB,2022,Feb,15,Tue,15,52,23
GNEWS,JULGAMENTO MILITAR FOTO SARGENTO,FOTO,IRB,2022,Feb,15,Tue,17,8,1
H1,DINHEIRO ESQUECIDO ARTE,ARTE,x,2022,Feb,15,Tue,0,38,16
H1,TSE x DESINFORMACAO,ARTE,GVB,2022,Feb,15,Tue,20,24,48
J10,TRANSFERENCIA,ARTE,x,2022,Feb,15,Tue,21,36,33
J10,TRANSFERENCIA,ARTE,x,2022,Feb,15,Tue,21,37,14
J10,TRANSFERENCIA,ARTE,x,2022,Feb,15,Tue,21,54,25
JG,DINHEIRO ESQUECIDO ARTE,ARTE,x,2022,Feb,15,Tue,0,7,41
JG,TSE x DESINFORMACAO,ARTE,GVB,2022,Feb,15,Tue,20,17,58
JH,FAKE NEWS MINISTRO,DESTAQUE,KMB,2022,Feb,15,Tue,13,29,21
JH,FOTO,FOTO,x,2022,Feb,15,Tue,13,21,22
JH,FOTO,FOTO,x,2022,Feb,15,Tue,13,22,56
JH,JULGAMENTO MILITAR FOTO SARGENTO,FOTO,IRB,2022,Feb,15,Tue,12,30,23
JH,JULGAMENTO MILITAR FOTO SARGENTO,FOTO,IRB,2022,Feb,15,Tue,13,20,27
JH,TRANSFERENCIA VEICULOS,PASSEIO,KMB,2022,Feb,15,Tue,12,55,41
JH,TSE,ARTE,KMB,2022,Feb,15,Tue,12,46,14
JN,AUTOMOVEL,x,x,2022,Feb,15,Tue,20,44,22
JN,SARGENTO,ARTE,WMB,2022,Feb,15,Tue,20,1,33
JN,TRANSFERENCIA,ARTE,x,2022,Feb,15,Tue,20,40,34
JN,TRANSFERENCIA,ARTE,x,2022,Feb,15,Tue,20,10,41
JN,TRASNFERENCIA,ARTE,x,2022,Feb,15,Tue,19,52,58
JN,TSE x DESINFORMACAO,ARTE,GVB,2022,Feb,15,Tue,19,30,44
JN,TSE x DESINFORMACAO,ARTE,GVB,2022,Feb,15,Tue,19,54,19
