PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDDF,QUEDA,x,x,2022,Feb,16,Wed,22,8,25
BDDF,ALIMENTOS,ARTE,x,2022,Feb,16,Wed,22,51,45
BDDF,ALIMENTOS,ARTE,x,2022,Feb,16,Wed,23,19,55
BDDF,LEAO DF SOCIAL1,ARTE,AMB,2022,Feb,16,Wed,5,40,39
BDDF,LEAO DF SOCIAL2,ARTE,AMB,2022,Feb,16,Wed,5,41,3
BDDF,LEAO DF SOCIAL3,ARTE,AMB,2022,Feb,16,Wed,5,41,58
BDDF,PAPA ENTULHOS,MAPA,IRB,2022,Feb,16,Wed,5,26,58
BDDF,SELO FOME,ARTE,x,2022,Feb,16,Wed,5,10,3
BDDF,VIOLENCIA IDOSOS,ARTE,x,2022,Feb,16,Wed,22,38,34
BDDF,VIOLENCIA IDOSOS,ARTE,x,2022,Feb,16,Wed,22,47,19
GE,AGENDA CULTURAL,FOTO,KMB,2022,Feb,16,Wed,12,48,1
DF1,DENGUE E COVID,ARTE,AMB,2022,Feb,16,Wed,11,14,33
DF1,EM FAMILIA JUSTIFICA ROBERIO,DESTAQUE,KMB,2022,Feb,16,Wed,10,31,55
DF1,EM FAMILIA NOTA,DESTAQUE,KMB,2022,Feb,16,Wed,10,23,56
DF1,EM FAMILIA NOTA,DESTAQUE,KMB,2022,Feb,16,Wed,10,53,17
DF1,EM FAMILIA WHATSAPP,DESTAQUE,KMB,2022,Feb,16,Wed,10,12,54
DF1,EM FAMILIA,ARTE,KMB,2022,Feb,16,Wed,11,21,18
DF1,EM FAMILIA,x,KMB,2022,Feb,16,Wed,10,52,2
DF1,EM FAMILIA,FOTO,KMB,2022,Feb,16,Wed,10,14,46
DF1,GASOLINA GRAFICO,GRAFICO,AMB,2022,Feb,16,Wed,11,24,42
DF1,MIRANTE ESQUISITO,DESTAQUE,IRB,2022,Feb,16,Wed,10,21,3
DF1,NO FIM DAS CONTAS PAG 41,DESTAQUE,AMB,2022,Feb,16,Wed,9,45,59
DF1,NO FIM DAS CONTAS PAG 41,DESTAQUE,AMB,2022,Feb,16,Wed,9,54,46
DF1,NO FIM DAS CONTAS PAG 45,DESTAQUE,AMB,2022,Feb,16,Wed,10,3,2
DF2,AGRESSAO POSTOS,DESTAQUE,x,2022,Feb,16,Wed,16,55,27
DF2,CALCADAS TAGUATINGA PG 5,DESTAQUE,x,2022,Feb,16,Wed,18,13,7
DF2,CALCADAS TAGUATINGA PG 7,DESTAQUE,x,2022,Feb,16,Wed,18,16,11
DF2,CONDENA BAR,DESTAQUE,KLB,2022,Feb,16,Wed,15,58,45
DF2,CONDENA BAR,DESTAQUE,KLB,2022,Feb,16,Wed,16,2,23
DF2,CONDENA BAR,DESTAQUE,KLB,2022,Feb,16,Wed,16,21,15
DF2,CONDENA BAR,DESTAQUE,KLB,2022,Feb,16,Wed,16,34,30
DF2,COVID 19,DESTAQUE,KLB,2022,Feb,16,Wed,15,38,5
DF2,COVID 19,DESTAQUE,KLB,2022,Feb,16,Wed,15,44,31
DF2,COVID 19,DESTAQUE,KLB,2022,Feb,16,Wed,15,47,9
DF2,DECISAO CONCURSO,DESTAQUE,KLB,2022,Feb,16,Wed,17,4,36
DF2,DECISAO CONCURSO,PASSEIO,KLB,2022,Feb,16,Wed,16,57,2
DF2,GRAFICO,GRAFICO,PHB,2022,Feb,16,Wed,16,19,58
DF2,GRAFICO,GRAFICO,PHB,2022,Feb,16,Wed,16,51,14
DF2,MAPA,MAPA,PHB,2022,Feb,16,Wed,17,37,49
GE,ENDRICK VIAGEM,MAPA,KMB,2022,Feb,16,Wed,8,39,37
GE,GALO,ARTE,AMB,2022,Feb,16,Wed,10,33,8
GE,GALO,ARTE,AMB,2022,Feb,16,Wed,10,33,31
GE,GALO,ARTE,AMB,2022,Feb,16,Wed,11,15,40
GE,HULK,x,KMB,2022,Feb,16,Wed,10,2,22
GE,HULK,x,KMB,2022,Feb,16,Wed,10,33,6
GE,MBAPPE TARTARUGA NINJA,ARTE,IRB,2022,Feb,16,Wed,9,13,0
GE,MBAPPE,x,KMB,2022,Feb,16,Wed,9,8,26
GE,TABELA CANDANGAO,ARTE,x,2022,Feb,16,Wed,21,42,45
GNEWS,BITCOIN,GRAFICO,IRB,2022,Feb,16,Wed,10,53,13
GNEWS,BITCOIN,GRAFICO,IRB,2022,Feb,16,Wed,11,21,59
GNEWS,FORCAS ARMADAS PG 1 E 2,DESTAQUE,x,2022,Feb,16,Wed,18,37,48
GNEWS,FORCAS ARMADAS PG 36 e 37,DESTAQUE,x,2022,Feb,16,Wed,18,46,35
GNEWS,FORCAS ARMADAS PG 39,DESTAQUE,x,2022,Feb,16,Wed,18,46,18
GNEWS,FOTO,FOTO,PHB,2022,Feb,16,Wed,19,29,21
GNEWS,PROPOSTA DE EMENDA CONSTITUICAO,ARTE,IRB,2022,Feb,16,Wed,12,46,2
GNEWS,TWITTER,x,PHB,2022,Feb,16,Wed,20,17,23
GNEWS,TWITTER,x,PHB,2022,Feb,16,Wed,20,19,32
GNEWS,TWITTER,x,PHB,2022,Feb,16,Wed,20,22,42
JH,PROPOSTA DE EMENDA CONSTITUICAO,ARTE,IRB,2022,Feb,16,Wed,12,13,14
JN,BARROSO PERGUNTAS NOTA 11-02,DESTAQUE,x,2022,Feb,16,Wed,20,6,27
JN,BARROSO PERGUNTAS NOTA 14-02,DESTAQUE,x,2022,Feb,16,Wed,20,16,36
JN,BARROSO PERGUNTAS relatorio pag 2,DESTAQUE,x,2022,Feb,16,Wed,20,41,38
JN,BARROSO PERGUNTAS relatorio pag41 e 42,DESTAQUE,x,2022,Feb,16,Wed,20,9,14
JN,BARROSO PERGUNTAS relatorio pag41 e 42,DESTAQUE,x,2022,Feb,16,Wed,20,39,48
JN,BARROSO PERGUNTAS relatorio pag58,DESTAQUE,GVB,2022,Feb,16,Wed,20,7,21
JN,BARROSO PERGUNTAS release 16-02,DESTAQUE,GVB,2022,Feb,16,Wed,20,22,54
JN,MARIO FRIAS,PASSEIO,x,2022,Feb,16,Wed,18,7,39
