PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDDF,AMBULANTES AGUAS CLARAS,MAPA,GVB,2022,Feb,21,Mon,20,2,7
BDDF,COPA DO BRASIL,TELA,GVB,2022,Feb,21,Mon,23,12,6
BDDF,COVID-19,x,PHB,2022,Feb,21,Mon,20,26,50
BDDF,COVID-19,x,PHB,2022,Feb,21,Mon,22,37,20
BDDF,DENGUE,TELA,GVB,2022,Feb,21,Mon,21,46,22
BDDF,DIVORCIOS DF,TELA,GVB,2022,Feb,21,Mon,22,13,16
BDDF,GRAFICO LINHA,GRAFICO,PHB,2022,Feb,21,Mon,20,3,9
BDDF,GRAFICO LINHA,GRAFICO,PHB,2022,Feb,21,Mon,22,35,40
BDDF,IMPORTUNACAO SEXUAL arte numeros,ARTE,GVB,2022,Feb,21,Mon,21,20,19
BDDF,IMPORTUNACAO SEXUAL arte numeros,ARTE,GVB,2022,Feb,21,Mon,22,49,40
BDDF,IMPORTUNACAO SEXUAL arte transporte,ARTE,GVB,2022,Feb,21,Mon,21,21,25
BDDF,IMPORTUNACAO SEXUAL arte transporte,ARTE,GVB,2022,Feb,21,Mon,22,50,30
BDDF,MEDIDAS PROTETIVAS,ARTE,x,2022,Feb,21,Mon,5,5,4
BDDF,NOVO ENSINO MEDIO,ARTE,KLB,2022,Feb,21,Mon,20,13,48
BDDF,PAPA-LIXO SAMAMBAIA,MAPA,AMB,2022,Feb,21,Mon,22,31,44
BDDF,PROGRAMA NOVOS CAMINHOS,ARTE,x,2022,Feb,21,Mon,21,11,21
BDDF,PROGRAMA NOVOS CAMINHOS,ARTE,x,2022,Feb,21,Mon,22,39,40
DF1,ABONO DO PIS,x,x,2022,Feb,21,Mon,10,42,17
DF1,ABONO DO PIS,x,x,2022,Feb,21,Mon,10,55,50
DF1,JOVEM ASSASSINADO,FOTO,AMB,2022,Feb,21,Mon,9,29,53
DF1,PROJETO IDOSO,ARTE,IRB,2022,Feb,21,Mon,7,55,42
DF1,RISCO ARNIQUEIRA,MAPA,AMB,2022,Feb,21,Mon,11,21,55
DF2,AMBULANTES AGUAS CLARAS,MAPA,GVB,2022,Feb,21,Mon,18,42,37
DF2,DESOCUPA LAGO SUL 1,MAPA,x,2022,Feb,21,Mon,17,59,38
DF2,DESOCUPA LAGO SUL 2,MAPA,x,2022,Feb,21,Mon,18,6,27
DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,21,Mon,18,36,0
DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,21,Mon,18,12,31
DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,21,Mon,18,48,56
DF2,MEDIA,x,x,2022,Feb,21,Mon,17,23,38
DF2,PASSEIO,PASSEIO,PHB,2022,Feb,21,Mon,17,49,13
GE,MEMES FLAMENGO,FOTO,IRB,2022,Feb,21,Mon,9,34,50
GE,MEMES FLAMENGO,FOTO,IRB,2022,Feb,21,Mon,9,40,9
GE,SAO PAULO,x,KMB,2022,Feb,21,Mon,10,20,34
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,22,8,47
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,20,59,21
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,22,3,38
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,1,48
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,57,18
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,22,0,13
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,3,25
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,55,50
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,3,36
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,47,13
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,52,38
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,22,14,15
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,5,12
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,45,14
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,8,1
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,43,16
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,21,37,57
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,22,5,52
GNEWS,CLAQUETES,x,WMB,2022,Feb,21,Mon,22,7,30
GNEWS,CONEXAO TELA 1,TELA,KMB,2022,Feb,21,Mon,7,0,34
GNEWS,CONEXAO TELA 1,TELA,KMB,2022,Feb,21,Mon,7,30,40
GNEWS,CONEXAO TELA 2,TELA,KMB,2022,Feb,21,Mon,7,7,30
GNEWS,DOC PGR PG 10 PARTE 2,DESTAQUE,IRB,2022,Feb,21,Mon,12,16,48
GNEWS,DOC PGR PG 10 PARTE 2,DESTAQUE,IRB,2022,Feb,21,Mon,12,53,14
GNEWS,DOC PGR PG 10,DESTAQUE,IRB,2022,Feb,21,Mon,12,15,40
GNEWS,DOC PGR PG 7,DESTAQUE,KMB,2022,Feb,21,Mon,12,17,45
GNEWS,EUTANASIA CAES E GATOS,ARTE,KLB,2022,Feb,21,Mon,14,49,43
GNEWS,JOGO,TELA,x,2022,Feb,21,Mon,20,3,22
GNEWS,JOGO,x,x,2022,Feb,21,Mon,20,32,58
GNEWS,JOGO,x,x,2022,Feb,21,Mon,19,53,11
MH18,MH18 FEDERACOES,ARTE,KLB,2022,Feb,21,Mon,18,32,20
MH18,MH18 FEDERACOES,ARTE,KLB,2022,Feb,21,Mon,18,4,3
MH18,MH18 FEDERACOES,ARTE,KLB,2022,Feb,21,Mon,18,31,37
MH18,MH18 FEDERACOES,ARTE,KLB,2022,Feb,21,Mon,18,38,39
MH18,MH18 FEDERACOES,ARTE,KLB,2022,Feb,21,Mon,18,27,33
GNEWS,VIAGENS PORCIUNCULA,DESTAQUE,x,2022,Feb,21,Mon,13,17,12
GNEWS,VIAGENS PORCIUNCULA,DESTAQUE,KMB,2022,Feb,21,Mon,13,35,26
GNEWS,VIAGENS PORCIUNCULA,DESTAQUE,KMB,2022,Feb,21,Mon,13,52,3
JH,BIOMAS,MAPA,IRB,2022,Feb,21,Mon,12,43,15
JH,BIOMAS,MAPA,IRB,2022,Feb,21,Mon,13,4,9
JH,BIOMAS,MAPA,IRB,2022,Feb,21,Mon,14,8,41
JH,BIOMAS,MAPA,IRB,2022,Feb,21,Mon,14,46,5
JH,SACRIFICIO ANIMAIS,ARTE,KMB,2022,Feb,21,Mon,10,34,13
JN,ENSINO A DISTANCIA,ARTE,GVB,2022,Feb,21,Mon,20,2,44
JN,ENSINO A DISTANCIA,x,GVB,2022,Feb,21,Mon,19,24,28
