PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
x,ANOS 2,x,x,2022,Feb,24,Thu,19,46,37
x,ANOS,x,x,2022,Feb,24,Thu,19,48,23
x,ANOS 2,x,x,2022,Feb,24,Thu,19,39,43
x,ANOS 3,x,x,2022,Feb,24,Thu,19,42,10
x,ANOS 4,x,x,2022,Feb,24,Thu,19,43,45
x,ANOS,x,x,2022,Feb,24,Thu,18,43,21
BDBR,EMBAIXADA KIEV,DESTAQUE,KMB,2022,Feb,24,Thu,6,48,6
BDBR,EMBAIXADA UCRANIA FACEBOOK,DESTAQUE,IRB,2022,Feb,24,Thu,8,12,35
BDBR,EMBAIXADA UCRANIA,DESTAQUE,IRB,2022,Feb,24,Thu,7,39,11
BDBR,NOTA ITAMARATY,DESTAQUE,x,2022,Feb,24,Thu,22,15,19
BDBR,POSICAO BRASIL FOTOS EUA 1,FOTO,GVB,2022,Feb,24,Thu,23,9,27
BDBR,POSICAO BRASIL FOTOS EUA 2,FOTO,GVB,2022,Feb,24,Thu,23,9,42
BDDF,CARNAVAL,x,x,2022,Feb,24,Thu,22,48,0
BDDF,CARNAVAL,x,x,2022,Feb,24,Thu,22,8,39
BDDF,ERRO DETRAN,DESTAQUE,GVB,2022,Feb,24,Thu,23,32,34
BDDF,ESPORTE,DESTAQUE,GVB,2022,Feb,24,Thu,21,38,38
BDDF,FATO OU FAKE 17-02 01,FOTO,IRB,2022,Feb,24,Thu,6,8,20
BDDF,FATO OU FAKE 17-02 02,FOTO,IRB,2022,Feb,24,Thu,6,8,34
BDDF,MEDIA CASOS,ARTE,x,2022,Feb,24,Thu,5,52,18
BDDF,MEDIA MORTES,ARTE,x,2022,Feb,24,Thu,5,51,54
BDDF,MODELO DE IDENTIDADE,ARTE,GVB,2022,Feb,24,Thu,20,5,5
BDDF,NUMEROS CARNAVAL,ARTE,x,2022,Feb,24,Thu,20,25,18
BDDF,NUMEROS COVID,ARTE,x,2022,Feb,24,Thu,5,51,18
BDDF,RADIOTERAPIA MSGS 1,DESTAQUE,x,2022,Feb,24,Thu,23,4,5
BDDF,RADIOTERAPIA MSGS 2,DESTAQUE,x,2022,Feb,24,Thu,23,6,49
BDDF,REPASSE,x,x,2022,Feb,24,Thu,23,32,5
BDDF,REPASSE,x,x,2022,Feb,24,Thu,23,50,16
BDDF,REPASSE,x,x,2022,Feb,24,Thu,23,49,28
BDDF,TAXA DE TRANSMISSAO,ARTE,GVB,2022,Feb,24,Thu,21,4,38
BDDF,VIAS MAIS PERIGOSAS arte01,ARTE,GVB,2022,Feb,24,Thu,22,12,1
BDDF,VIAS MAIS PERIGOSAS arte02,ARTE,GVB,2022,Feb,24,Thu,22,6,3
BDDF,VOOS CARNAVAL INFO,ARTE,x,2022,Feb,24,Thu,21,36,5
BDDF,VOOS CARNAVAL REGRAS,ARTE,x,2022,Feb,24,Thu,22,8,18
DF1,ARMAS CASAL,DESTAQUE,IRB,2022,Feb,24,Thu,12,6,37
DF1,ESPECIAL GOLPE email,DESTAQUE,KMB,2022,Feb,24,Thu,8,10,4
DF1,ESPECIAL GOLPE falso boleto,DESTAQUE,KMB,2022,Feb,24,Thu,8,5,51
DF1,ESPECIAL GOLPE segunda vitima,DESTAQUE,KMB,2022,Feb,24,Thu,7,57,37
DF1,ESPECIAL GOLPE segunda vitima,DESTAQUE,KMB,2022,Feb,24,Thu,8,1,6
DF1,ESPECIAL GOLPE sisino,DESTAQUE,KMB,2022,Feb,24,Thu,7,55,36
DF1,ESPECIAL GOLPE sisino,DESTAQUE,KMB,2022,Feb,24,Thu,8,3,1
DF1,FIM DAS CONTAS TAXA DESEMPREGO,ARTE,IRB,2022,Feb,24,Thu,11,29,42
DF1,INVASAO UCRANIA,MAPA,AMB,2022,Feb,24,Thu,10,38,44
DF1,ONIBUS 01,DESTAQUE,IRB,2022,Feb,24,Thu,11,10,7
DF1,ONIBUS 2,DESTAQUE,AMB,2022,Feb,24,Thu,11,10,2
DF1,ONIBUS,ARTE,IRB,2022,Feb,24,Thu,11,59,9
DF2,MAPA,MAPA,PHB,2022,Feb,24,Thu,14,46,43
DF2,SEM ISENCAO 1,DESTAQUE,x,2022,Feb,24,Thu,17,42,34
DF2,SEM ISENCAO,DESTAQUE,KLB,2022,Feb,24,Thu,17,43,21
DF2,VACINA,ARTE,KLB,2022,Feb,24,Thu,17,0,32
GE,CURRICULO VITOR PRANCHETA,ARTE,x,2022,Feb,24,Thu,12,19,39
GE,REDE SOCIAL,DESTAQUE,IRB,2022,Feb,24,Thu,10,4,51
GNEWS,ARTE,ARTE,x,2022,Feb,24,Thu,10,56,42
GNEWS,EMBAIXADA UCRANIA FACEBOOK,DESTAQUE,IRB,2022,Feb,24,Thu,8,17,22
