PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDBR,DOMESTICAS,ARTE,x,2022,Jan,28,Fri,21,29,39
BDDF,3,x,x,2022,Jan,28,Fri,0,3,46
DF1,AGLOMERACOES,ARTE,x,2022,Jan,28,Fri,10,57,54
DF1,AGLOMERACOES,ARTE,x,2022,Jan,28,Fri,11,22,10
DF1,AGLOMERAÇÕES,DESTAQUE,x,2022,Jan,28,Fri,10,16,22
DF1,AGLOMERAÇÕES,DESTAQUE,x,2022,Jan,28,Fri,11,24,28
DF1,AGLOMERAÇÕES,DESTAQUE,x,2022,Jan,28,Fri,10,16,37
DF1,AGLOMERAÇÕES,DESTAQUE,x,2022,Jan,28,Fri,11,24,46
DF1,AGRESSAO MEDICA,DESTAQUE,x,2022,Jan,28,Fri,21,7,0
DF1,DETRAN,ARTE,KMB,2022,Jan,28,Fri,11,24,12
DF1,DETRAN,x,KMB,2022,Jan,28,Fri,11,23,35
DF1,DETRAN,x,KMB,2022,Jan,28,Fri,11,25,49
DF1,DETRAN,x,KMB,2022,Jan,28,Fri,11,34,39
DF1,SAIDA AGUAS CLARAS,MAPA,x,2022,Jan,28,Fri,10,54,27
GE,DENGUE PASSAGEM,DISPLAY,KLB,2022,Jan,28,Fri,16,15,57
DF2,JARDINS,x,x,2022,Jan,28,Fri,16,39,47
DF2,JARDINS,x,x,2022,Jan,28,Fri,16,55,11
GE,PASSAGEM,x,x,2022,Jan,28,Fri,18,42,59
DF2,TRABALHO ESCRAVO,ARTE,KLB,2022,Jan,28,Fri,18,8,0
DF2,TRABALHO,ARTE,x,2022,Jan,28,Fri,17,55,52
GE,CARIOCA E PAULISTA,ARTE,x,2022,Jan,28,Fri,10,26,5
GNEWS,DOC ED 18,x,x,2022,Jan,28,Fri,17,17,41
GNEWS,DOC ED 18,x,x,2022,Jan,28,Fri,19,12,4
GNEWS,INQUERITO,x,x,2022,Jan,28,Fri,21,2,4
GNEWS,INQUERITO,x,x,2022,Jan,28,Fri,21,2,30
GNEWS,JOGO ELEITORAL,TELA,x,2022,Jan,28,Fri,22,32,44
GNEWS,JOGO ELEITORAL,TELA,x,2022,Jan,28,Fri,21,45,20
GNEWS,JOGO ELEITORAL,TELA,x,2022,Jan,28,Fri,21,57,12
J10,FOTO,FOTO,x,2022,Jan,28,Fri,20,42,16
JG,DESTAQUE DECISAO AGRAVO,DESTAQUE,x,2022,Jan,28,Fri,23,19,14
JG,POLLYANNA ALVES - JUIZA,x,x,2022,Jan,28,Fri,21,46,20
JH,ARQUIVA TRIPLEX,DESTAQUE,x,2022,Jan,28,Fri,12,14,44
JH,ARQUIVA TRIPLEX,DESTAQUE,x,2022,Jan,28,Fri,12,20,47
JH,DESTAQUE ECA,DESTAQUE,x,2022,Jan,28,Fri,13,33,22
JH,LINHAS DE TRANSMISSAO,x,KMB,2022,Jan,28,Fri,7,3,45
JH,MEDIDAS ANTIVACINAS,DESTAQUE,x,2022,Jan,28,Fri,12,45,50
JH,MEDIDAS ANTIVACINAS,DESTAQUE,x,2022,Jan,28,Fri,12,46,27
JH,MEDIDAS ANTIVACINAS,DESTAQUE,x,2022,Jan,28,Fri,12,22,58
JH,MEDIDAS ANTIVACINAS,DESTAQUE,x,2022,Jan,28,Fri,12,26,10
JH,MEDIDAS ANTIVACINAS,DESTAQUE,x,2022,Jan,28,Fri,13,32,29
JH,MEDIDAS ANTIVACINAS,DESTAQUE,x,2022,Jan,28,Fri,13,38,14
JH,MEDIDAS ANTIVACINAS,DESTAQUE,KMB,2022,Jan,28,Fri,13,31,2
JH,MEDIDAS ANTIVACINAS,DESTAQUE,KMB,2022,Jan,28,Fri,13,33,16
JH,MEDIDAS ANTIVACINAS,DESTAQUE,KMB,2022,Jan,28,Fri,13,26,42
JH,MEDIDAS ANTIVACINAS,DESTAQUE,x,2022,Jan,28,Fri,12,41,50
JH,MEDIDAS ANTIVACINAS,PASSEIO,x,2022,Jan,28,Fri,12,24,24
JH,MEDIDAS ANTIVACINAS,PASSEIO,x,2022,Jan,28,Fri,12,27,15
JH,MEDIDAS ANTIVACINAS,x,x,2022,Jan,28,Fri,12,34,4
JH,MEDIDAS ANTIVACINAS,x,x,2022,Jan,28,Fri,12,37,16
