PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDBR,AUTO TESTE,DESTAQUE,x,2022,Jan,26,Wed,22,15,37
BDBR,AUTO TESTE,DESTAQUE,x,2022,Jan,26,Wed,22,10,42
BDBR,AUTO TESTE,DESTAQUE,x,2022,Jan,26,Wed,22,18,16
BDBR,AUTO TESTE,DESTAQUE,x,2022,Jan,26,Wed,21,42,59
BDDF,EMENDAS,x,x,2022,Jan,26,Wed,0,45,6
BDDF,CASTRACAO GRATUITA,x,x,2022,Jan,26,Wed,21,55,35
BDDF,COBERTURA VACINAL,DESTAQUE,x,2022,Jan,26,Wed,20,28,58
BDDF,CRIMINALIDADE,ARTE,KLB,2022,Jan,26,Wed,21,3,48
BDDF,CRIMINALIDADE,ARTE,KLB,2022,Jan,26,Wed,19,18,41
BDDF,CRIMINALIDADE,ARTE,KLB,2022,Jan,26,Wed,21,8,4
BDDF,CRIMINALIDADE,ARTE,KLB,2022,Jan,26,Wed,19,38,53
BDDF,FATO OU FAKE,x,x,2022,Jan,26,Wed,20,48,47
BDDF,FATO OU FAKE,x,x,2022,Jan,26,Wed,20,49,27
BDDF,FATO OU FAKE,x,x,2022,Jan,26,Wed,20,52,51
BDDF,FATO OU FAKE,x,x,2022,Jan,26,Wed,20,54,4
BDDF,MAPA,MAPA,x,2022,Jan,26,Wed,22,37,23
BDDF,MAPA,MAPA,x,2022,Jan,26,Wed,22,38,3
BDDF,MAUS TRATOS,ARTE,x,2022,Jan,26,Wed,20,7,39
BDDF,NAO VACINADOS,x,x,2022,Jan,26,Wed,21,24,55
BDDF,REGRAS PARA CASTRACAO GRATUITA,x,x,2022,Jan,26,Wed,22,4,39
BDDF,SAIU O DINHEIRO,ARTE,x,2022,Jan,26,Wed,1,44,40
BDDF,TELAO LEITOS PUBLICOS,TELA,x,2022,Jan,26,Wed,23,19,58
BDDF,TELAO,TELA,x,2022,Jan,26,Wed,23,59,45
BDDF,TELAO,TELA,x,2022,Jan,26,Wed,23,20,4
BDDF,TELAO,TELA,x,2022,Jan,26,Wed,23,22,11
DF1,COVID DF,ARTE,KMB,2022,Jan,26,Wed,11,3,5
DF1,COVID DF,ARTE,KMB,2022,Jan,26,Wed,11,7,13
DF1,COVID DF,ARTE,KMB,2022,Jan,26,Wed,11,5,48
DF1,COVID DF,DESTAQUE,KMB,2022,Jan,26,Wed,10,52,28
DF1,FLA FLU NO MANE,DESTAQUE,x,2022,Jan,26,Wed,11,23,41
DF1,ILUMINACAO PUBLICA,ARTE,x,2022,Jan,26,Wed,10,36,12
DF1,PERGUNTE AO DOUTOR,x,x,2022,Jan,26,Wed,9,42,9
DF1,SUITE TENEBRIS,ARTE,x,2022,Jan,26,Wed,10,26,31
DF1,SUITE TENEBRIS,DESTAQUE,KMB,2022,Jan,26,Wed,9,45,18
DF1,SUITE TENEBRIS,DESTAQUE,KMB,2022,Jan,26,Wed,9,53,42
DF1,SUITE TENEBRIS,DESTAQUE,KMB,2022,Jan,26,Wed,9,58,10
DF1,SUITE TENEBRIS,DESTAQUE,KMB,2022,Jan,26,Wed,10,1,27
DF1,SUITE TENEBRIS,DESTAQUE,KMB,2022,Jan,26,Wed,10,6,8
DF1,SUITE TENEBRIS,DESTAQUE,KMB,2022,Jan,26,Wed,10,20,0
DF1,UPAS,MAPA,x,2022,Jan,26,Wed,11,4,15
DF2,COVID,GRAFICO,x,2022,Jan,26,Wed,17,54,25
DF2,COVID,GRAFICO,KLB,2022,Jan,26,Wed,18,36,27
DF2,COVID,GRAFICO,KLB,2022,Jan,26,Wed,18,23,41
DF2,COVID,x,KLB,2022,Jan,26,Wed,17,50,17
DF2,DESTAQUE,DESTAQUE,PHB,2022,Jan,26,Wed,16,34,39
DF2,LEITOS COVID,DESTAQUE,x,2022,Jan,26,Wed,17,22,14
DF2,VACINACAO INFANTOJUVENIL,x,x,2022,Jan,26,Wed,18,21,7
GE,FLA FLU NO MANE,DESTAQUE,x,2022,Jan,26,Wed,11,44,33
GE,TWEET FIFA,DESTAQUE,x,2022,Jan,26,Wed,9,21,33
GNEWS,AUTOTESTE,DESTAQUE,x,2022,Jan,26,Wed,10,31,41
GNEWS,AUTOTESTE,DESTAQUE,x,2022,Jan,26,Wed,10,54,6
GNEWS,CALENDARIO ELEITORAL,TELA,x,2022,Jan,26,Wed,21,22,41
GNEWS,CALENDARIO ELEITORAL,TELA,x,2022,Jan,26,Wed,21,42,0
GNEWS,CARTA BOLSONARO,x,x,2022,Jan,26,Wed,21,1,5
GNEWS,CARTA BOLSONARO,x,x,2022,Jan,26,Wed,21,1,15
GNEWS,COLIGACOES,TELA,x,2022,Jan,26,Wed,17,41,52
GNEWS,NOTA MPF DESTAQUE,DESTAQUE,x,2022,Jan,26,Wed,19,36,50
GNEWS,VACINA CHEGADA,ARTE,KLB,2022,Jan,26,Wed,16,31,50
GNEWS,VACINAS PEDIATRICAS SEQUENCIA,x,x,2022,Jan,26,Wed,19,25,13
GNEWS,VACINAS PEDIATRICAS SEQUENCIA,x,x,2022,Jan,26,Wed,20,39,37
GNEWS,VACINAS PEDIATRICAS SEQUENCIA,x,x,2022,Jan,26,Wed,19,37,56
JH,AUTOTESTE,DESTAQUE,x,2022,Jan,26,Wed,11,45,12
JH,AUTOTESTE,DESTAQUE,x,2022,Jan,26,Wed,11,45,51
JH,AUTOTESTE,DESTAQUE,x,2022,Jan,26,Wed,11,49,39
JH,AUTOTESTE,DESTAQUE,x,2022,Jan,26,Wed,11,45,19
JH,AUTOTESTE,DESTAQUE,x,2022,Jan,26,Wed,11,47,30
JH,AUTOTESTE,DESTAQUE,x,2022,Jan,26,Wed,11,48,47
JH,NOTA TEC,DESTAQUE,x,2022,Jan,26,Wed,12,18,48
JH,NOTA TEC,DESTAQUE,x,2022,Jan,26,Wed,12,4,12
JH,NOTA TEC,DESTAQUE,x,2022,Jan,26,Wed,11,54,43
JH,VACINAS CHEGADA,ARTE,x,2022,Jan,26,Wed,11,40,41
JN,NOTA TECNICA SAUDE,DESTAQUE,x,2022,Jan,26,Wed,20,13,59
