PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
GNEWS,CHEGADA BRASILEIROS,MAPA,FQB,2022,Mar,10,Thu,21,18,39
GNEWS,JOGO ELEITORAL TELOES,ARTE,x,2022,Mar,10,Thu,22,5,14
GNEWS,JOGO ELEITORAL TELOES,ARTE,x,2022,Mar,10,Thu,22,12,51
GNEWS,MAPA MASCARAS ARTE 1,MAPA,FQB,2022,Mar,10,Thu,22,0,33
GNEWS,MAPA MASCARAS ARTE 2,MAPA,FQB,2022,Mar,10,Thu,22,6,58
GNEWS,PREMIO INNOVARE,ARTE,TFB,2022,Mar,10,Thu,21,31,1
GNEWS,RINGUE ELEITORAL,ARTE,KMB,2022,Mar,10,Thu,9,29,52
GNEWS,RINGUE ELEITORAL,ARTE,KMB,2022,Mar,10,Thu,9,38,15
GNEWS,RINGUE ELEITORAL,ARTE,KMB,2022,Mar,10,Thu,9,45,17
JG,CHEGADA BRASILEIROS,MAPA,GVB,2022,Mar,10,Thu,23,18,32
JG,COMBUSTIVEIS 01,ARTE,GVB,2022,Mar,10,Thu,23,40,56
JG,COMBUSTIVEIS 02,ARTE,GVB,2022,Mar,10,Thu,23,41,24
JG,COMBUSTIVEIS arte projeto fundo,ARTE,GVB,2022,Mar,10,Thu,22,53,1
JH,COMBUSTIVEIS fundo,ARTE,KMB,2022,Mar,10,Thu,12,55,59
JH,COMBUSTIVEIS fundo,ARTE,KMB,2022,Mar,10,Thu,13,11,19
JH,COMBUSTIVEIS icms,ARTE,KMB,2022,Mar,10,Thu,12,51,53
JN,ANIMAIS EM EXTINCAO,x,FQB,2022,Mar,10,Thu,19,8,38
JN,ANIMAIS EM EXTINCAO,x,FQB,2022,Mar,10,Thu,19,44,0
JN,CHEGADA BRASILEIROS,ARTE,FQB,2022,Mar,10,Thu,19,48,49
JN,CHEGADA BRASILEIROS,MAPA,FQB,2022,Mar,10,Thu,19,51,58
JN,COMBUSTIVEIS arte ICMS,ARTE,GVB,2022,Mar,10,Thu,19,28,36
JN,COMBUSTIVEIS arte ICMS,ARTE,GVB,2022,Mar,10,Thu,19,55,40
JN,COMBUSTIVEIS arte ICMS,ARTE,GVB,2022,Mar,10,Thu,20,2,12
JN,COMBUSTIVEIS arte ICMS,ARTE,GVB,2022,Mar,10,Thu,20,30,46
JN,COMBUSTIVEIS arte ICMS,ARTE,GVB,2022,Mar,10,Thu,20,42,42
JN,COMBUSTIVEIS arte projeto fundo,ARTE,GVB,2022,Mar,10,Thu,18,52,1
JN,COMBUSTIVEIS,x,x,2022,Mar,10,Thu,20,0,18
JN,PREMIO,ARTE,x,2022,Mar,10,Thu,19,44,54
JN,PROBREZA MENSTRUAL,ARTE,TFB,2022,Mar,10,Thu,20,30,33
JN,PROBREZA MENSTRUAL,ARTE,TFB,2022,Mar,10,Thu,20,44,26
