PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
DF1,PRACA DO RELOGIO1,ARTE,AMB,2022,Mar,3,Thu,11,21,58
DF1,PRACA DO RELOGIO2,ARTE,AMB,2022,Mar,3,Thu,11,23,33
DF1,PRACA DO RELOGIO3,ARTE,AMB,2022,Mar,3,Thu,11,19,48
DF1,TAXA DE TRANSMISSAO,ARTE,IRB,2022,Mar,3,Thu,9,0,10
DF1,TAXA DE TRANSMISSAO,ARTE,IRB,2022,Mar,3,Thu,9,41,8
DF1,W3,FOTO,KMB,2022,Mar,3,Thu,10,42,21
DF2,TRANSMISSAO COVID,GRAFICO,KLB,2022,Mar,3,Thu,15,6,42
DF2,TRANSMISSAO COVID,GRAFICO,KLB,2022,Mar,3,Thu,18,37,9
DF2,TWITTER IBAINEIS,DESTAQUE,TFB,2022,Mar,3,Thu,16,20,11
GE,SELO,x,x,2022,Mar,3,Thu,15,4,58
GE,SELO,x,x,2022,Mar,3,Thu,15,21,41
GE,THIAGO RODRIGUES 1,ARTE,KMB,2022,Mar,3,Thu,9,56,52
GE,THIAGO RODRIGUES 2,ARTE,KMB,2022,Mar,3,Thu,10,28,36
GNEWS,GOVERNO BRITANICO NOTA,DESTAQUE,TFB,2022,Mar,3,Thu,20,14,39
GNEWS,VISTO HUMANITARIO,ARTE,x,2022,Mar,3,Thu,19,39,37
H1,JANELA PARTIDARIA 01,ARTE,IRB,2022,Mar,3,Thu,21,3,44
H1,JANELA PARTIDARIA calendario,ARTE,GVB,2022,Mar,3,Thu,20,49,29
H1,MAPA VISTO,MAPA,GVB,2022,Mar,3,Thu,22,46,42
H1,MAPA VISTO,MAPA,GVB,2022,Mar,3,Thu,23,6,38
JG,MAPA VISTO,MAPA,GVB,2022,Mar,3,Thu,22,37,43
JG,MAPA VISTO,MAPA,GVB,2022,Mar,3,Thu,22,39,59
JG,MAPA VISTO,MAPA,GVB,2022,Mar,3,Thu,23,5,19
JH,JANELA PARTIDARIA 01,ARTE,IRB,2022,Mar,3,Thu,11,45,11
JH,JANELA PARTIDARIA calendario,ARTE,KMB,2022,Mar,3,Thu,12,23,41
JH,RESGATE BRASILEIROS 01,MAPA,IRB,2022,Mar,3,Thu,12,50,34
JH,RESGATE BRASILEIROS 02,MAPA,IRB,2022,Mar,3,Thu,13,28,43
JH,RESGATE BRASILEIROS 02,MAPA,IRB,2022,Mar,3,Thu,13,30,3
JH,RESGATE BRASILEIROS fabiola 1,x,KMB,2022,Mar,3,Thu,13,13,25
JH,RESGATE BRASILEIROS fabiola 2,x,KMB,2022,Mar,3,Thu,13,13,44
JH,RESGATE BRASILEIROS fabiola 3,x,KMB,2022,Mar,3,Thu,13,14,10
JH,RESGATE BRASILEIROS fabiola,FOTO,KMB,2022,Mar,3,Thu,13,9,24
JH,RESGATE BRASILEIROS unaldo,FOTO,KMB,2022,Mar,3,Thu,13,11,45
JH,RESGATE BRASILEIROS unaldo,x,KMB,2022,Mar,3,Thu,13,1,25
JN,ITAMARATY arte 129,MAPA,GVB,2022,Mar,3,Thu,20,14,3
JN,ITAMARATY arte visto humanitario,ARTE,GVB,2022,Mar,3,Thu,20,15,20
JN,ITAMARATY DOU,PASSEIO,TFB,2022,Mar,3,Thu,19,50,30
JN,ITAMARATY,MAPA,FQB,2022,Mar,3,Thu,19,55,14
JN,ITAMARATY,MAPA,FQB,2022,Mar,3,Thu,20,22,51
JN,ITAMARATY,MAPA,FQB,2022,Mar,3,Thu,20,1,31
JN,LEUCEMIA REMEDIO,MAPA,GVB,2022,Mar,3,Thu,15,49,48
JN,RESGATE BRASILEIROS unaldo,FOTO,WMB,2022,Mar,3,Thu,19,56,16
x,ORLANDO BRITO,ARTE,GVB,2022,Mar,3,Thu,0,29,35
x,DIA DA MULHER,x,x,2022,Mar,3,Thu,15,32,33
x,DIA DA MULHER,x,x,2022,Mar,3,Thu,15,34,23
