PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
JH,FEDERACOES,ARTE,x,2022,Feb,9,Wed,13,3,32
JH,FEDERACOES,ARTE,x,2022,Feb,9,Wed,12,27,30
JH,FEDERACOES,ARTE,x,2022,Feb,9,Wed,12,27,41
JH,FEDERACOES,ARTE,x,2022,Feb,9,Wed,13,4,8
JN,LEI ROUANET,ARTE,x,2022,Feb,9,Wed,19,25,9
JN,LEI ROUANET,ARTE,x,2022,Feb,9,Wed,19,58,48
JN,LEI ROUANET,DESTAQUE,x,2022,Feb,9,Wed,18,47,51
JN,LEI ROUANET,PASSEIO,x,2022,Feb,9,Wed,18,39,21
JN,PROBLEMAS ESOCIAL ARTE,ARTE,x,2022,Feb,9,Wed,18,39,51
JN,PROBLEMAS ESOCIAL,x,x,2022,Feb,9,Wed,18,30,57
JN,PROBLEMAS ESOCIAL,x,x,2022,Feb,9,Wed,20,41,7
JN,PROJETO AGROTOXICOS,ARTE,x,2022,Feb,9,Wed,20,0,58
JN,PROJETO AGROTOXICOS,ARTE,x,2022,Feb,9,Wed,20,14,0
JN,PROJETO AGROTOXICOS,ARTE,x,2022,Feb,9,Wed,20,19,19
JN,TELEFONIA,x,x,2022,Feb,9,Wed,20,52,20
