PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDBR,ITAMARATY BRASILEIROS arte instrucoes,DESTAQUE,x,2022,Mar,2,Wed,23,6,24
BDBR,ITAMARATY BRASILEIROS arte instrucoes,DESTAQUE,x,2022,Mar,2,Wed,23,44,44
BDBR,ITAMARATY BRASILEIROS arte instrucoes,DESTAQUE,x,2022,Mar,2,Wed,23,50,17
BDDF,AVANCO BARRIL PETROLEO,TELA,GVB,2022,Mar,2,Wed,22,12,22
BDDF,AVANCO BARRIL PETROLEO,TELA,GVB,2022,Mar,2,Wed,22,14,43
BDDF,DENGUE CEILANDIA,ARTE,TFB,2022,Mar,2,Wed,23,46,33
BDDF,DENGUE DF,ARTE,TFB,2022,Mar,2,Wed,23,39,29
BDDF,EVOLUCAO PRECO GASOLINA,TELA,GVB,2022,Mar,2,Wed,22,30,31
BDDF,PRECATORIOS,ARTE,FQB,2022,Mar,2,Wed,22,53,42
BDDF,PRECO DOLAR,TELA,GVB,2022,Mar,2,Wed,22,21,54
BDDF,TAXA DE TRANSMISSAO,ARTE,GVB,2022,Mar,2,Wed,18,20,46
GE,AGENDA CULTURAL,FOTO,x,2022,Mar,2,Wed,11,18,44
DF1,ENCONTRA DOGUINHOS,ARTE,AMB,2022,Mar,2,Wed,8,45,36
DF1,IGREJA UCRANIA,x,KMB,2022,Mar,2,Wed,11,45,36
DF1,IGREJA UCRANIA,x,KMB,2022,Mar,2,Wed,11,47,7
DF1,IGREJA UCRANIA,MAPA,AMB,2022,Mar,2,Wed,11,51,9
DF1,IGREJA UCRANIA,MAPA,AMB,2022,Mar,2,Wed,11,55,44
DF1,IGREJA UCRANIA,MAPA,AMB,2022,Mar,2,Wed,12,26,42
DF1,JOGADOR MORRE,DESTAQUE,IRB,2022,Mar,2,Wed,11,13,0
DF1,JOGADOR MORRE,MAPA,IRB,2022,Mar,2,Wed,11,5,22
DF1,JOGADOR MORRE,MAPA,IRB,2022,Mar,2,Wed,11,12,35
DF1,PERGUNTE AO DOUTOR COBETURA VACINAL,ARTE,KMB,2022,Mar,2,Wed,10,15,19
DF1,PERGUNTE AO DOUTOR COBETURA VACINAL,ARTE,KMB,2022,Mar,2,Wed,10,21,2
DF1,PERGUNTE AO DOUTOR COBETURA VACINAL,ARTE,KMB,2022,Mar,2,Wed,10,23,17
DF1,VACINA ESCOLAS MPDFT 01,DESTAQUE,IRB,2022,Mar,2,Wed,11,41,18
DF1,VACINA ESCOLAS MPDFT 02,DESTAQUE,IRB,2022,Mar,2,Wed,11,44,41
DF1,VACINA ESCOLAS portal,DESTAQUE,KMB,2022,Mar,2,Wed,11,46,4
DF1,VACINA ESCOLAS twitter,DESTAQUE,KMB,2022,Mar,2,Wed,12,0,48
DF2,DESTAQUE,DESTAQUE,PHB,2022,Mar,2,Wed,16,32,2
DF2,DESTAQUE,FOTO,PHB,2022,Mar,2,Wed,15,57,3
DF2,DESTAQUE,DESTAQUE,PHB,2022,Mar,2,Wed,16,16,16
DF2,DESTAQUE,DESTAQUE,PHB,2022,Mar,2,Wed,16,18,3
GE,BBB COPA DO BRASIL CHAPECONSE,ARTE,IRB,2022,Mar,2,Wed,10,54,58
GE,BBB COPA DO BRASIL CHAPECONSE,ARTE,IRB,2022,Mar,2,Wed,10,54,58
GE,BBB COPA DO BRASIL GOIAS,ARTE,IRB,2022,Mar,2,Wed,10,51,40
GE,BBB COPA DO BRASIL GREMIO,ARTE,IRB,2022,Mar,2,Wed,10,48,44
GE,BBB COPA DO BRASIL GUARANI,ARTE,IRB,2022,Mar,2,Wed,10,44,47
GE,BBB COPA DO BRASIL PARANA,ARTE,IRB,2022,Mar,2,Wed,10,41,7
GE,CEILANDA,x,AMB,2022,Mar,2,Wed,10,3,2
GNEWS,CIRCULAR MINISTRO NOVO,MAPA,FQB,2022,Mar,2,Wed,22,14,42
GNEWS,CIRCULAR MINISTRO NOVO,MAPA,FQB,2022,Mar,2,Wed,22,27,51
GNEWS,CIRCULAR MINISTRO,MAPA,FQB,2022,Mar,2,Wed,21,18,29
GNEWS,ITAMARATY BRASILEIROS arte apelo,DESTAQUE,GVB,2022,Mar,2,Wed,20,26,49
GNEWS,TIMELINE,x,x,2022,Mar,2,Wed,21,17,5
J10,FERTILIZANTES,ARTE,TFB,2022,Mar,2,Wed,20,30,33
J10,FERTILIZANTES,ARTE,TFB,2022,Mar,2,Wed,20,38,17
J10,FERTILIZANTES,ARTE,TFB,2022,Mar,2,Wed,22,58,54
J10,FERTILIZANTES,ARTE,TFB,2022,Mar,2,Wed,23,2,10
JG,ITAMARATY BRASILEIROS,DESTAQUE,GVB,2022,Mar,2,Wed,23,16,31
JH,FERTILIZANTES 01,DESTAQUE,KMB,2022,Mar,2,Wed,12,33,39
JH,FERTILIZANTES 02,DESTAQUE,KMB,2022,Mar,2,Wed,12,34,54
JH,FERTILIZANTES,PASSEIO,IRB,2022,Mar,2,Wed,12,43,28
JN,ARTE RISCO,ARTE,x,2022,Mar,2,Wed,20,22,38
JN,BRASIL FERTILIZANTE TWITTER BOLSONARO,DESTAQUE,TFB,2022,Mar,2,Wed,20,12,39
JN,BRASIL FERTILIZANTE TWITTER BOLSONARO,DESTAQUE,x,2022,Mar,2,Wed,17,21,23
JN,ITAMARATY BRASILEIROS arte apelo,DESTAQUE,GVB,2022,Mar,2,Wed,20,3,1
JN,ITAMARATY BRASILEIROS arte instrucoes,DESTAQUE,GVB,2022,Mar,2,Wed,19,55,3
JN,ITAMARATY BRASILEIROS ARTE ROTA,MAPA,FQB,2022,Mar,2,Wed,20,3,44
JN,ITAMARATY BRASILEIROS arte visa,DESTAQUE,GVB,2022,Mar,2,Wed,19,57,0
JN,ITAMARATY BRASILEIROS passeio circular,PASSEIO,GVB,2022,Mar,2,Wed,19,31,48
JN,ITAMARATY BRASILEIROS,MAPA,FQB,2022,Mar,2,Wed,19,12,31
