PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
DF1,FEIRANTE,DESTAQUE,x,2022,Feb,12,Sat,10,27,19
DF1,FEIRANTE,DESTAQUE,x,2022,Feb,12,Sat,10,40,5
DF1,FEIRANTE,DESTAQUE,x,2022,Feb,12,Sat,9,50,7
DF1,FEIRANTE,DESTAQUE,x,2022,Feb,12,Sat,9,49,54
DF2,DENGUE,MAPA,x,2022,Feb,12,Sat,18,34,32
DF2,GOLPE MOVEIS,PASSEIO,x,2022,Feb,12,Sat,18,52,27
DF2,RIO MELCHIOR PERICIA,DESTAQUE,x,2022,Feb,12,Sat,17,55,31
DF2,RIO MELCHIOR,MAPA,GVB,2022,Feb,12,Sat,18,36,9
GNEWS,CORONAO tela01,TELA,GVB,2022,Feb,12,Sat,18,11,31
GNEWS,CORONAO tela02,TELA,GVB,2022,Feb,12,Sat,18,11,44
GNEWS,CORONAO tela03,TELA,GVB,2022,Feb,12,Sat,18,11,57
GNEWS,CORONAO tela04,TELA,GVB,2022,Feb,12,Sat,18,12,11
GNEWS,DINHEIRO ESQUECIDO arte1,ARTE,GVB,2022,Feb,12,Sat,20,31,11
GNEWS,DINHEIRO ESQUECIDO arte3,ARTE,GVB,2022,Feb,12,Sat,20,10,45
GNEWS,PRISAO TEMPORARIA nova,ARTE,GVB,2022,Feb,12,Sat,20,58,25
GNEWS,PRISAO TEMPORARIA,ARTE,x,2022,Feb,12,Sat,10,49,57
JH,PRISAO TEMPORARIA,ARTE,GVB,2022,Feb,12,Sat,11,5,15
JN,PRISAO PREVENTIVA,ARTE,GVB,2022,Feb,12,Sat,19,28,46
JN,PRISAO TEMPORARIA VOTO CARMEM ,DESTAQUE,x,2022,Feb,12,Sat,17,24,35
JN,PRISAO TEMPORARIA VOTO CARMEM,DESTAQUE,x,2022,Feb,12,Sat,18,35,53
JN,PRISAO TEMPORARIA VOTO CARMEM,DESTAQUE,x,2022,Feb,12,Sat,17,33,58
JN,PRISAO TEMPORARIA VOTO CARMEM,DESTAQUE,x,2022,Feb,12,Sat,18,30,44
JN,PRISAO TEMPORARIA VOTO CARMEM,DESTAQUE,x,2022,Feb,12,Sat,16,48,30
JN,PRISAO TEMPORARIA VOTO CARMEM,DESTAQUE,x,2022,Feb,12,Sat,19,36,29
JN,PRISAO TEMPORARIA VOTO GILMAR,DESTAQUE,x,2022,Feb,12,Sat,16,27,50
JN,PRISAO TEMPORARIA VOTO GILMAR,DESTAQUE,x,2022,Feb,12,Sat,19,2,41
