PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDBR,PGR BOLSONARO,DESTAQUE,x,2022,Feb,17,Thu,23,7,17
BDBR,RETORNO GRAVIDAS,ARTE,IRB,2022,Feb,17,Thu,8,13,55
BDBR,RETORNO GRAVIDAS,ARTE,IRB,2022,Feb,17,Thu,8,35,30
BDDF,PRECO,x,x,2022,Feb,17,Thu,23,29,19
BDDF,CARTA,DESTAQUE,KMB,2022,Feb,17,Thu,6,22,26
BDDF,CRONICA BBB BUNNY,ARTE,IRB,2022,Feb,17,Thu,7,57,40
BDDF,CRONICA BBB DOM,ARTE,IRB,2022,Feb,17,Thu,7,58,33
BDDF,CRONICA BBB MALU,ARTE,IRB,2022,Feb,17,Thu,7,59,30
BDDF,FATO OU FAKE PARTE 1 17-02,FOTO,IRB,2022,Feb,17,Thu,5,47,11
BDDF,FATO OU FAKE PARTE 2 17-02,FOTO,IRB,2022,Feb,17,Thu,5,47,20
BDDF,NBB,x,x,2022,Feb,17,Thu,22,55,21
BDDF,SUPERCOPA,x,x,2022,Feb,17,Thu,22,55,14
BDDF,TRAJETO ESCOLA,MAPA,x,2022,Feb,17,Thu,21,50,55
GE,BILHETAGEM ENTORNO,ARTE,IRB,2022,Feb,17,Thu,11,3,15
GE,BILHETAGEM ENTORNO,ARTE,IRB,2022,Feb,17,Thu,12,13,42
DF1,COMISSIONADOS recanto,DESTAQUE,KMB,2022,Feb,17,Thu,10,10,12
DF1,COMISSIONADOS santa maria,DESTAQUE,KMB,2022,Feb,17,Thu,10,0,17
DF1,COMISSIONADOS,ARTE,KMB,2022,Feb,17,Thu,10,18,51
DF1,MORTE COVID,ARTE,AMB,2022,Feb,17,Thu,11,39,1
DF1,MORTE COVID,DESTAQUE,AMB,2022,Feb,17,Thu,11,46,57
GE,OXIGENIO DOMICILIAR,DESTAQUE,KMB,2022,Feb,17,Thu,10,27,10
GE,OXIGENIO DOMICILIAR,FOTO,KMB,2022,Feb,17,Thu,11,30,37
DF1,SUPERMECADO ESQUEMA,ARTE,IRB,2022,Feb,17,Thu,11,52,41
DF1,SUSPENDE HOSPITAL,DESTAQUE,KMB,2022,Feb,17,Thu,10,47,48
DF2,AUTISTAS SEM MONITOR,ARTE,KLB,2022,Feb,17,Thu,17,41,26
DF2,AUTISTAS SEM MONITOR,ARTE,KLB,2022,Feb,17,Thu,17,55,12
DF2,AUTISTAS SEM MONITOR,ARTE,KLB,2022,Feb,17,Thu,18,2,43
