PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDBR,REFIS,FOTO,x,2022,Jan,10,Mon,21,16,14
BDBR,REFIS,FOTO,x,2022,Jan,10,Mon,21,16,25
BDBR,REFIS,FOTO,x,2022,Jan,10,Mon,21,16,32
BDBR,REFIS,FOTO,x,2022,Jan,10,Mon,21,16,37
BDBR,REFIS,FOTO,x,2022,Jan,10,Mon,21,16,42
BDBR,REFIS,FOTO,x,2022,Jan,10,Mon,21,16,48
BDBR,REFIS,FOTO,x,2022,Jan,10,Mon,21,16,56
BDDF,ACHADOS E PERDIDOS,x,x,2022,Jan,10,Mon,18,53,6
BDDF,CHUVARADA FRIO,ARTE,GVB,2022,Jan,10,Mon,18,22,8
BDDF,COBERTURA VACINAL,x,x,2022,Jan,10,Mon,22,37,51
BDDF,CRIMES,ARTE,x,2022,Jan,10,Mon,23,37,53
BDDF,CRIMES,ARTE,x,2022,Jan,10,Mon,23,50,41
BDDF,CRIMES,ARTE,x,2022,Jan,10,Mon,23,38,3
BDDF,ISOLAMENTO,ARTE,x,2022,Jan,10,Mon,22,49,55
BDDF,LEI TATUAGEM,DESTAQUE,GVB,2022,Jan,10,Mon,21,14,2
DF1,ENTREGADORES,ARTE,x,2022,Jan,10,Mon,10,0,18
DF1,PEÇAS CARROS,ARTE,x,2022,Jan,10,Mon,8,30,14
GE,ACHADOS E PERDIDOS,x,x,2022,Jan,10,Mon,17,42,53
DF2,COVID DESTAQUE LEITOS,DESTAQUE,x,2022,Jan,10,Mon,17,55,52
DF2,INDICE TRANSMISSÃO,GRAFICO,GVB,2022,Jan,10,Mon,18,21,19
DF2,INDICE TRANSMISSÃO,GRAFICO,GVB,2022,Jan,10,Mon,18,51,36
DF2,TWITTER IBANEIS,x,x,2022,Jan,10,Mon,17,52,45
GNEWS,ALLAN ,FOTO,x,2022,Jan,10,Mon,7,45,1
GNEWS,ALLAN ,FOTO,x,2022,Jan,10,Mon,7,45,5
GNEWS,ARTE ISOLAMENTO,ARTE,x,2022,Jan,10,Mon,21,48,6
GNEWS,ENTREGA DE DOSES,TELA,x,2022,Jan,10,Mon,19,42,41
GNEWS,PREVISAO ORCAMENTO,TELA,GVB,2022,Jan,10,Mon,20,35,39
GNEWS,PREVISAO ORCAMENTO,TELA,GVB,2022,Jan,10,Mon,21,40,48
GNEWS,VACINACAO CRIANCAS,x,PHB,2022,Jan,10,Mon,15,23,2
GNEWS,VACINACAO CRIANCAS,ARTE,PHB,2022,Jan,10,Mon,16,0,39
H1,REGRAS ISOLAMENTO,x,x,2022,Jan,10,Mon,23,53,56
JG,ARTE ISOLAMENTO,ARTE,x,2022,Jan,10,Mon,23,24,44
JG,ARTE ISOLAMENTO,ARTE,x,2022,Jan,10,Mon,23,46,50
JH,VACINACAO CRIANCAS,ARTE,x,2022,Jan,10,Mon,13,25,23
JH,VACINACAO CRIANCAS,ARTE,KMB,2022,Jan,10,Mon,11,47,12
JH,VACINACAO CRIANCAS,ARTE,KMB,2022,Jan,10,Mon,11,48,38
JH,VACINACAO CRIANCAS,ARTE,x,2022,Jan,10,Mon,12,38,21
