PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
BDBR,MAPA,MAPA,x,2022,Jan,25,Tue,23,23,43
BDDF,ONDE,x,x,2022,Jan,25,Tue,23,30,0
BDDF,DESTAQUE,DESTAQUE,PHB,2022,Jan,25,Tue,19,56,45
BDDF,DESTAQUE,DESTAQUE,PHB,2022,Jan,25,Tue,20,0,8
BDDF,DEVOLVE DINHEIRO,ARTE,x,2022,Jan,25,Tue,20,8,55
BDDF,EMPREGO,ARTE,x,2022,Jan,25,Tue,18,54,9
BDDF,INSS,ARTE,x,2022,Jan,25,Tue,23,22,44
BDDF,INSS,ARTE,x,2022,Jan,25,Tue,23,31,41
BDDF,MAPA,MAPA,PHB,2022,Jan,25,Tue,22,24,58
BDDF,MAPA,MAPA,PHB,2022,Jan,25,Tue,19,45,43
BDDF,SELO VIOLENCIA MULHERES,x,x,2022,Jan,25,Tue,5,31,14
BDDF,SELO VIOLENCIA MULHERES,x,x,2022,Jan,25,Tue,5,56,10
BDDF,VENDA DE IMOVEIS,ARTE,x,2022,Jan,25,Tue,22,18,27
BDDF,VENDA DE IMOVEIS,ARTE,x,2022,Jan,25,Tue,22,26,40
BDDF,VENDA DE IMOVEIS,ARTE,x,2022,Jan,25,Tue,21,39,26
DF1,CIRURGIA,ARTE,x,2022,Jan,25,Tue,11,23,55
DF1,CIRURGIA,ARTE,x,2022,Jan,25,Tue,11,32,46
DF1,COVID SEGUNDAS,ARTE,x,2022,Jan,25,Tue,10,23,13
DF1,FILAS CIRURGIA,MAPA,KMB,2022,Jan,25,Tue,10,56,4
DF1,FILAS CIRURGICA,ARTE,x,2022,Jan,25,Tue,10,46,20
DF1,MAL ILUMINADA,x,KMB,2022,Jan,25,Tue,9,53,35
DF1,MAL ILUMINADA,x,KMB,2022,Jan,25,Tue,10,58,11
DF1,OCUPACAO UTI,DESTAQUE,KMB,2022,Jan,25,Tue,7,57,54
DF1,PM AGRESSAO,ARTE,x,2022,Jan,25,Tue,8,59,9
DF1,PM AGRESSAO,ARTE,x,2022,Jan,25,Tue,11,18,42
DF1,PM AGRESSAO,DESTAQUE,KLB,2022,Jan,25,Tue,9,0,24
DF1,VACINACAO CRIANCAS,DESTAQUE,x,2022,Jan,25,Tue,11,41,29
DF1,VACINACAO CRIANCAS,DESTAQUE,x,2022,Jan,25,Tue,11,48,39
DF2,CONDOMINIO,x,PHB,2022,Jan,25,Tue,16,17,27
DF2,DESTAQUE,DESTAQUE,PHB,2022,Jan,25,Tue,14,22,13
DF2,EMPREGO,ARTE,x,2022,Jan,25,Tue,17,58,41
DF2,EMPREGO,ARTE,x,2022,Jan,25,Tue,17,55,46
GE,PALMEIRAS CAMPEAO COPINHA,x,x,2022,Jan,25,Tue,11,40,50
GNEWS,ANDERSON OLIVEIRA,FOTO,x,2022,Jan,25,Tue,8,5,42
GNEWS,ARRECADACAO,x,x,2022,Jan,25,Tue,21,11,38
GNEWS,LEITOS,ARTE,x,2022,Jan,25,Tue,21,8,33
GNEWS,LEITOS,ARTE,x,2022,Jan,25,Tue,21,34,36
GNEWS,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,36,50
GNEWS,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,49,4
GNEWS,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,21,53
GNEWS,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,26,5
GNEWS,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,57,33
GNEWS,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,14,52,0
GNEWS,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,15,17,3
H1,ARRECADACAO,ARTE,x,2022,Jan,25,Tue,23,11,16
H1,COMBATE A CORRUPCAO,ARTE,x,2022,Jan,25,Tue,23,2,14
H1,COMBATE A CORRUPCAO,ARTE,x,2022,Jan,25,Tue,23,2,34
H1,COMBATE A CORRUPCAO,DISPLAY,x,2022,Jan,25,Tue,22,25,10
H1,COMBATE A CORRUPCAO,x,x,2022,Jan,25,Tue,21,45,24
J10,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,18,47,33
J10,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,18,48,11
J10,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,18,47,48
JG,GRAFICO,GRAFICO,x,2022,Jan,25,Tue,22,10,4
JG,adiciona numero,GRAFICO,x,2022,Jan,25,Tue,22,39,54
JG,ARRECADACAO,ARTE,x,2022,Jan,25,Tue,22,0,8
JG,COMBATE CORRUPCAO,x,x,2022,Jan,25,Tue,22,19,44
JG,COMBATE CORRUPCAO,x,x,2022,Jan,25,Tue,22,35,38
JH,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,11,59,30
JH,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,28,11
JH,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,45,4
JH,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,12,3,9
JH,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,9,41
JH,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,12,10
JH,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,23,3
JH,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,23,20
JH,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,24,37
JH,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,27,41
JH,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,7,23
JH,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,28,15
JH,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,32,12
JH,TRANSPARENCIA,ARTE,x,2022,Jan,25,Tue,13,28,34
JH,TRANSPARENCIA,PASSEIO,x,2022,Jan,25,Tue,13,19,42
JH,VIVO SITE BC,DESTAQUE,x,2022,Jan,25,Tue,11,12,50
JH,VIVO SITE BC,DESTAQUE,x,2022,Jan,25,Tue,11,9,33
JN,ARRECADACAO,ARTE,GVB,2022,Jan,25,Tue,20,44,24
JN,COMBATE A CORRUPCAO,ARTE,x,2022,Jan,25,Tue,19,54,53
JN,COMBATE A CORRUPCAO,ARTE,x,2022,Jan,25,Tue,20,29,5
JN,COMBATE A CORRUPCAO,ARTE,x,2022,Jan,25,Tue,20,33,6
JN,COMBATE A CORRUPCAO,DISPLAY,x,2022,Jan,25,Tue,20,3,6
JN,COMBATE A CORRUPCAO,x,x,2022,Jan,25,Tue,19,41,45
